id,state,created_date,modified_date,deleted_date,nombre,genero,sinopsis,emision,fecha_salida,image,promedio_puntuaciones,categoria,color,cantidad_episodios,link_imdb,promedio_puntuaciones_imdb
595,1,2023-10-08,2024-07-07,2024-07-07,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,"5,32,34","After experiencing ""puberty syndrome"" himself, high school pariah Sakuta keeps meeting girls suffering from it, including his sister and actor Mai.",0,2018-10-01,portada/2022/12/04/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai_MID.jpg,8.0,1,8,14,https://www.imdb.com/title/tt8993398/,8.0
596,1,2023-10-08,2024-07-07,2024-07-07,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru","1,12,18","When the world's greatest assassin reaches the end of his life, he is sent by a goddess to be reborn in a magical world and use his skills to save that world.",0,2021-10-05,portada/2023/05/10/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru_MID.jpg,7.7,1,8,12,https://www.imdb.com/title/tt14061838/,7.3
597,1,2023-10-08,2024-07-07,2024-07-07,Sekirei,"1,5,11,15,42",Minato fails college exams twice leaving him feeling worthless. A woman Musubi falls from the sky and bonds with Minato via a kiss awakening his powers. This draws Minato into a dangerous competition against others with special abilities.,0,2008-07-01,portada/2022/12/04/Sekirei_MID.jpg,6.6,1,5,25,https://www.imdb.com/title/tt1339238/,7.2
598,1,2023-10-08,2024-07-07,2024-07-07,Sengoku Basara,"1,17,22,33,42","In the age of the Warring Countries, Japan was fragmented in semi-independent provinces, governed by feudal lords or daimyo, who confronted each other in an endless struggle for power. Ambitious daimyos from every corner of the Archipelago had shouted their battle cry. They were ...",0,2009-04-01,portada/2022/12/04/Sengoku_Basara_MID.jpg,5.9,1,6,37,https://www.imdb.com/title/tt1411816/,6.7
599,1,2023-10-08,2024-07-07,2024-07-07,Sengoku Otome - Momoiro Paradox,"1,5,17,33,35,42","Yoshino Hide, known as Hideyoshi to her friends, is a typical middle-school student, until she's thrown into another world. This new world is just like the Sengoku period of Japan, except one big difference: There are no men.",0,2011-04-01,portada/2022/12/04/Sengoku_Otome_-_Momoiro_Paradox_MID.jpg,5.3,1,8,13,https://www.imdb.com/title/tt5599232/,6.5
600,1,2023-10-08,2024-07-07,2024-07-07,Senkou no Night Raid,"1,17,24,42","In Shanghai, in 1931, the seeds of future devastating war are being planted by various factions. Sakurai Kikan, a secret agency whose agents have paranormal abilities, must uncover their plans and stop them before it's too late.",0,2010-04-01,portada/2023/10/10/Senkou_no_Night_Raid.jpg,6.3,1,8,13,https://www.imdb.com/title/tt1685412/,6.6
601,1,2023-10-08,2024-07-07,2024-07-07,Senran Kagura,"1,5,11,34","5 girls with abnormally sized breasts try to battle another group of girls who hate them for, reasons.",0,2013-01-01,portada/2022/12/04/Senran_Kagura_MID.bmp,5.0,1,8,12,https://www.imdb.com/title/tt2360110/,6.0
602,1,2023-10-08,2024-07-07,2024-07-07,Sentou Yousei Yukikaze,"5,25","Thirty-three years ago, an alien force known as the ""JAM"" invaded Earth through a dimensional portal over Antarctica. Earth's forces managed to drive the JAM away to a distant planet designated as ""Fairy"". While the majority of Earth's population is unaware of the JAM's presence,...",0,2002-08-01,portada/2022/12/04/Sentou_Yousei_Yukikaze_MID.jpg,4.6,1,3,5,https://www.imdb.com/title/tt0378730/,7.2
603,1,2023-10-08,2024-07-07,2024-07-07,Serial Experiments Lain,"7,9,26,30,35,43","Strange things start happening when a withdrawn girl named Lain becomes obsessed with an interconnected virtual realm known as ""The Wired"".",0,1998-07-01,portada/2022/12/04/Serial_Experiments_Lain_MID.jpg,7.1,1,8,13,https://www.imdb.com/title/tt0500092/,8.1
604,1,2023-10-08,2024-07-07,2024-07-07,Seto no Hanayome,"5,27,32,34",A cute mermaid saves Nagasumi from drowning and to avoid the wrath of her yakuza merman father he agrees to marry her.,0,2007-04-01,portada/2022/12/04/Seto_no__Hanayanome_MID.png,5.6,1,5,28,https://www.imdb.com/title/tt1739796/,7.2
605,1,2023-10-08,2024-07-07,2024-07-07,Shadows House,"9,20,36,43","In a grandiose mansion, a young cheerful living doll begins to serve her shadow mistress, only to find out through their bonding that things are not what they appear to be.",0,2021-04-01,portada/2022/12/04/Shadows_House_MID.jpeg,6.7,1,5,25,https://www.imdb.com/title/tt13362302/,7.3
606,1,2023-10-08,2024-07-07,2024-07-07,Shakugan no Shana,"1,9,12,32,34,43","Yuji is returning from school when suddenly time stops and monsters appear to devour people. He is not frozen, however. When one of the monsters spots him, he is saved by Shana, the great equalizer, who tells him he's a fading spirit.",0,2005-10-01,portada/2022/12/04/Shakugan_no_Shana_MID.jpg,7.0,1,2,78,https://www.imdb.com/title/tt0972713/,7.0
772,1,2023-10-23,2024-07-07,2024-07-07,"Shangri-La Frontier Kusoge Hunter, Kamige ni Idoman to su","1,2,12",High schooler Rakuro loves beating bad games. But can he discover all the secrets hidden in a best-selling VR game?,0,2023-10-01,portada/2023/10/23/Shangri-La_Frontier_Kusoge_Hunter_Kamige_ni_Idoman_to_su.jpg,7.8,1,5,25,https://www.imdb.com/title/tt28776190/,7.6
607,1,2023-10-08,2024-07-07,2024-07-07,Shichisei no Subaru,"1,12,13,35","In the popular MMORPG world 'Union' there existed a legendary party named Subaru. This party, made up of a group of childhood friends and elementary schoolers, exceeded the limits of the game with their various senses. However, due to an incident which resulted in a death, 'Union...",0,2018-07-01,portada/2022/12/04/Shichisei_no_Subaru_MID.jpg,5.6,1,8,12,https://www.imdb.com/title/tt8343748/,5.1
608,1,2023-10-08,2024-07-07,2024-07-07,Shigatsu wa Kimi no Uso,"9,25,32,34,38",A piano prodigy who lost his ability to play after suffering a traumatic event in his childhood is forced back into the spotlight by an eccentric girl with a secret of her own.,0,2014-10-01,portada/2022/12/04/Shigatsu_wa_Kimi_no_Uso_MID.jpg,8.8,1,5,23,https://www.imdb.com/title/tt3895150/,8.5
609,1,2023-10-08,2024-07-07,2024-07-07,Shigofumi,"9,12,30,44","A mail carrier girl named Fumiko and her talking staff named Kanaka deliver letters of final words from the recently deceased, known as ""shigofumi"", to the living.",0,2008-01-01,portada/2022/12/04/Shigofumi_MID.png,6.5,1,8,13,https://www.imdb.com/title/tt1161688/,7.0
610,1,2023-10-08,2024-07-07,2024-07-07,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru","1,12","After achieving his ambitions as ruler, a legendary demon lord seeks new challenges. Reborn in modern times as an ordinary human, his great power appears godlike compared to the weak people around him.",0,2022-04-05,portada/2023/05/10/Shijou_Saikyou_no_Daimaou_Murabito_A_ni_Tensei_suru_MID.jpg,6.1,1,8,12,https://www.imdb.com/title/tt15447890/,6.2
611,1,2023-10-08,2024-07-07,2024-07-07,Shijou Saikyou no Deshi Kenichi,"1,5,22,34,38","""Weak Legs"" Kenichi Shirahama would rather spend his time reading self improvement books than fighting.",0,2006-10-01,portada/2022/05/03/Kenichi_MID.jpg,9.1,1,2,61,https://www.imdb.com/title/tt1424037/,8.1
612,1,2023-10-08,2024-07-07,2024-07-07,Shikabane Hime,"1,22,45","An undead school girl must hunt down 108 other undeads with the help of specially trained Buddhist monks, in order to gain entry into Heaven.",0,2008-10-01,portada/2023/10/10/Shikabane_Hime.jpg,7.5,1,5,25,https://www.imdb.com/title/tt1301958/,6.9
613,1,2023-10-08,2024-07-07,2024-07-07,Shiki,"26,43,44,47","When many deaths occur in the quiet village of Sotoba, Doctor Toshio Ozaki initially suspects an epidemic but soon becomes convinced that something else is causing them.",0,2010-07-01,portada/2022/12/04/Shiki_MID.jpg,7.8,1,5,22,https://www.imdb.com/title/tt2016670/,7.6
614,1,2023-10-08,2024-07-07,2024-07-07,Shikkakumon no Saikyou Kenja,"1,2,12","His strength limited by the magic crest he was born with, Mathias, the most powerful sage in the world, decides that reincarnation is necessary to become the strongest of all.",0,2022-01-07,portada/2023/05/10/Shikkakumon_no_Saikyou_Kenja_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt15441424/,6.3
615,1,2023-10-08,2024-07-07,2024-07-07,Shin Megami Tensei (Persona),"2,26,34,35,42,43","A young man, Yu Narukami has moved from Tokyo to Inaba to stay with his uncle and cousin, while his parents are away on business. However, after several murders shake up the sleepy town, things get crazier when he discovers the mysterious ""Midnight Channel,"" and the ability to en...",0,2011-10-01,portada/2022/12/04/Shin_Megami_Tensei_Persona_MID.jpg,6.3,1,2,107,https://www.imdb.com/title/tt2387612/,7.6
616,1,2023-10-08,2024-07-07,2024-07-07,Shinchou Yuusha Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,"1,2,5,12,18","The goddess Rista summons a hero to help her in her hard mode video game world. The hero, Seiya, is exceptional in every way, but is incredibly cautious!.",0,2019-10-01,portada/2022/12/04/Shinchou_Yuusha_Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru_MID.jpg,7.7,1,8,12,https://www.imdb.com/title/tt10974198/,7.3
617,1,2023-10-08,2024-07-07,2024-07-07,Shingeki no Bahamut,"1,2,8,12,21,43","A dishonorable thief escorts a mysterious girl to a location she seeks. They're joined by a knight aiming to avenge his executed father, who imposes a condition that becomes his new goal.",0,2014-10-01,portada/2022/12/04/Shingeki_no_Bahamut_MID.jpg,8.7,1,6,36,https://www.imdb.com/title/tt3981938/,7.3
618,1,2023-10-08,2024-07-07,2024-07-07,Shingeki no Kyojin,"1,9,12,38,42","After his hometown is destroyed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.",0,2013-04-01,portada/2022/12/04/Shingeki_no_kyojin_MID.jpg,9.6,1,2,100,https://www.imdb.com/title/tt2560140/,9.1
619,1,2023-10-08,2024-07-07,2024-07-07,Shingetsutan Tsukihime,"1,26,32,42,43,45,47","Shiki Tohno is a boy who, after an accident as a child, is able to see strange lines coming from objects and people. He has to wear special glasses to stop seeing them. If he cuts some of these lines, he destroys people connected to them. One day he meets a woman called Arcueid a...",0,2003-10-01,portada/2022/12/04/Shingetsutan_Tsukihime_MID.jpg,6.4,1,8,12,https://www.imdb.com/title/tt0791098/,6.8
620,1,2023-10-08,2024-07-07,2024-07-07,Shining Tears X Wind,"1,2,12,21","Gates develop between two worlds, causing residents to be displace and fight monsters.",0,2007-04-01,portada/2023/10/10/Shining_Tears_X_Wind.jpeg,5.9,1,8,13,https://www.imdb.com/title/tt1148224/,5.7
621,1,2023-10-08,2024-07-07,2024-07-07,Shinkyoku Soukai Polyphonica,"9,12,25,32,34","Phoron Tatara's no ordinary musician. As one of the rare Dantists who can summon elder spirits using music called Commandia, his gift is so strong that his spirit partner is none other than the infamous Corticarte Apa Lagranges. Sure, she may look like a young girl in her human form, but you don't get nicknames like ""The Crimson Annihilator"" and ""The Bloody Duchess"" for sitting back and watching the daisies grow.",0,2007-04-01,portada/2023/10/10/Shinkyoku_Soukai_Polyphonica.jpg,5.3,1,8,12,https://www.imdb.com/title/tt1437044/,6.5
622,1,2023-10-08,2024-07-07,2024-07-07,Shinmai Maou no Testament,"1,8,11,12,15,32","First-year high school student, Toujo Basara, was suddenly have two beautiful step-sisters adopted by his father. But Mio and Maria's true forms are actually the newbie Demon Lord and a succubus!?",0,2015-03-01,portada/2022/12/04/Shinmai_Maou_no_Testament_MID.jpg,6.3,1,5,24,https://www.imdb.com/title/tt4219258/,6.6
623,1,2023-10-08,2024-07-07,2024-07-07,Shinrei Tantei Yakumo,"26,37,43,45","In order to help a friend possessed by a spirit, Ozawa Haruka knocks on the door of her university's movie research association. There she meets Saitou Yakumo, a rude, unkempt young man with a red left eye, who is said to have spiritual powers. At first Haruka is skeptical, but s...",0,2010-10-01,portada/2023/10/10/Shinrei_Tantei_Yakumo.jpg,5.3,1,8,13,https://www.imdb.com/title/tt1715081/,6.6
624,1,2023-10-08,2024-07-07,2024-07-07,Shinsekai yori,"9,26,35,43,45","In a post-apocalyptic world set a thousand years after our era, the remaining humans, now with telekinesis, live in a seemingly peaceful society, but dark secrets of the past will soon be discovered by a small group of friends.",0,2012-09-01,portada/2022/12/04/Shinsekai_yori_MID.jpg,8.5,1,5,25,https://www.imdb.com/title/tt2309320/,7.9
625,1,2023-10-08,2024-07-07,2024-07-07,Shokei Shoujo No Virgin Road,"1,2,12","The lost ones, who came from an alternative world known as ""Japan"", brought disaster to the world in the past. Menou is an executioner who is responsible to eliminate the lost ones.",0,2022-04-01,portada/2023/05/10/Shokei_Shoujo_No_Virgin_Road_MID.jpg,7.6,1,8,12,https://www.imdb.com/title/tt13956452/,7.1
626,1,2023-10-08,2024-07-07,2024-07-07,Shokugeki no Souma,"5,11,34,38",Soma Yukihira enrolls in an elite culinary school to become a full-time chef and surpass his father's culinary skills.,0,2015-04-01,portada/2022/12/04/Shokugeki_no_Souma_MID.jpg,8.6,1,2,89,https://www.imdb.com/title/tt4731072/,8.1
627,1,2023-10-08,2024-07-07,2024-07-07,Shoujo Shuumatsu Ryokou,"2,20",Two girls wander a world destroyed by war.,0,2017-10-01,portada/2022/12/04/Shoujo_Shuumatsu_Ryokou_MID.png,5.9,1,8,12,https://www.imdb.com/title/tt7474942/,7.7
628,1,2023-10-08,2024-07-07,2024-07-07,Shoukoku no Altair,"2,9,12,17,38","Months after the events of the original film, Ming suspects a police superintendent as being a new mole for the triads, while years earlier, Yan embarks on his first mission.",0,2017-07-01,portada/2022/12/04/Shoukoku_no_Altair_MID.png,6.9,1,5,24,https://www.imdb.com/title/tt0374339/,6.8
629,1,2023-10-08,2024-07-07,2024-07-07,Shuumatsu Nani Shitemasu Ka,"9,12,32,35",Willem wakes up after 500 years and discovers that humanity is extinct. He and the Leprechauns band together to defeat the Beasts.,0,2017-04-01,portada/2022/12/04/Shuumatsu_Nani_Shitemasu_Ka_MID.jpg,6.6,1,8,12,https://www.imdb.com/title/tt6819736/,7.1
630,1,2023-10-08,2024-07-07,2024-07-07,Shuumatsu no Izetta,"1,17,24","In 1939 A.D., the imperialist nation of Germany invaded a neighboring country. At once, this war spread across Europe, and the era was dragged into a spiral of a great war.",0,2016-10-01,portada/2022/12/04/Shuumatsu_no_Izetta_MID.jpg,7.4,1,8,12,https://www.imdb.com/title/tt6104656/,6.7
631,1,2023-10-08,2024-07-07,2024-07-07,Sidonia no Kishi,"1,23,35,36,39","A thousand years after the destruction of Earth by gigantic aliens called Gauna, mankind is living on massive spaceships. One of these space ships is Sidonia, which is protected by large pilot controlled exosuits called Gardes.",0,2014-04-01,portada/2022/12/04/Sidonia_no_Kishi_MID.jpg,7.9,1,5,24,https://www.imdb.com/title/tt3398976/,7.7
632,1,2023-10-08,2024-07-07,2024-07-07,Simoun,"9,21,24,32,49","In the world of Daikuuriku, everyone is born female, and chooses which sex they wish to become at age 17. In this world, the peaceful theocracy of Simulacrum is guarded by magical flying machines called ""Simoun"", which can only be piloted by young girls who haven't chosen a sex y...",0,2006-04-01,portada/2022/12/04/Simoun_MID.jpg,3.8,1,5,26,https://www.imdb.com/title/tt0991062/,6.6
633,1,2023-10-08,2024-07-07,2024-07-07,Sisters Of Wellber,"1,2,5,9,12,17",Princess Rita stabbed her groom to be and ran away. Infuriated King Ranbahnhof threatens to wage war unless Rita is captured and publicly executed.,0,2007-04-01,portada/2022/12/04/Sisters_Of_Wellber_MID.jpg,4.9,1,8,13,https://www.imdb.com/title/tt0990310/,5.8
635,1,2023-10-08,2024-07-07,2024-07-07,Solty Rei,"1,2,9,35","On a wrecked, class-divided world, Solty, a robot with no memory, is adopted by an unlikely guardian: a bounty hunter looking for his missing daughter. Together, they discover secrets about their world that will change their lives forever.",0,2005-10-06,portada/2022/12/04/Solty_Rei_MID.jpg,5.6,1,5,24,https://www.imdb.com/title/tt0972735/,7.2
636,1,2023-10-08,2024-07-07,2024-07-07,Sono Bisque Doll wa Koi wo Suru,"20,32","A quiet loner and the popular girl at school find common ground, making their cosplay dreams come true.",0,2022-01-08,portada/2023/05/10/Sono_Bisque_Doll_wa_Koi_wo_Suru_MID.jpg,7.0,1,8,12,https://www.imdb.com/title/tt15765670/,8.0
637,1,2023-10-08,2024-07-07,2024-07-07,Sora no Otoshimono,"5,11,15,32,35,38,43","Girl-crazy Tomoki's quiet life gets turned upside down when beautiful, winged Ikaros falls from the sky -- and starts calling him master.",0,2009-10-01,portada/2022/12/04/Sora_no_Otoshimono_MID.jpg,6.6,1,5,27,https://www.imdb.com/title/tt1528567/,7.2
638,1,2023-10-08,2024-07-07,2024-07-07,Sora no Woto,"20,24,25,35","15-year old Kanata Sorami enlists in the 1121st Platoon of the Helvetians Army to become a great bugle player, and experiences missions and adventures with her fellow platoon members.",0,2010-01-01,portada/2022/12/04/Sora_no_Woto_MID.jpg,5.5,1,8,14,https://www.imdb.com/title/tt1568632/,7.0
639,1,2023-10-08,2024-07-07,2024-07-07,Soredemo Sekai wa Utsukushii,"2,12,32,37","In the almighty Sun Kingdom, it never rains. In the Rain Dukedom, select women of the royal family have the ability to call the rain with song. So when the most powerful ruler in the world, the Sun King Livius Orvinus Ifrikia, decides it's time to take a wife, it only makes sense...",0,2014-04-01,portada/2022/12/04/Soredemo_Sekai_wa_Utsukushii_MID.jpg,6.7,1,8,12,https://www.imdb.com/title/tt3590222/,7.3
640,1,2023-10-08,2023-10-13,2023-10-13,Soul Buster,"1,33","Si haces referencia a los libros de historia, éste fue un tiempo en el que chocaron varios ejércitos ; el período de los Tres Reinos. En esta ciudad reside un chico de preparatoria que odia la historia. Su nombre es Shin Son y un día le es mostrada una pesadilla.

Cuando se despierta de su sueño, ¡le suceden acontecimientos extraños uno tras otro! Al tratar de entenderlo todo, de repente se le aparece el gran comandante del período de los Tres Reinos, Wei Yan, y éste busca ¿¡cobrar su vida!? Justo a tiempo, una hermosa y misteriosa chica se aparece frente a Shin Son también.

¡¿Qué clase de pruebas y tribulaciones le esperan a Shin ahora que ha sido testigo a una feroz batalla entre dos comandantes del período de los Tres Reinos?!",0,2016-10-01,portada/2022/12/04/Soul_Buster_MID.jpg,6.0,1,8,12,,0.0
641,1,2023-10-08,2024-07-07,2024-07-07,Soul Eater,"1,5,12","Set in the Shinigami technical school, the series revolves around a partnership between a weapon meisters and a human weapons. Trying to reach a ranking of ""Death Scythe"" they must collect the souls of 99 evil humans and 1 witch.",0,2008-04-07,portada/2022/12/04/Soul_Eater_MID.jpg,7.9,1,2,63,https://www.imdb.com/title/tt1214085/,7.8
642,1,2023-10-08,2024-07-07,2024-07-07,Sousei no Onmyouji,"1,12,38,43","Rokuro and Benio are named the future parents of a child of prophecy. But before they can have a baby, they'll have to raise a little hell.",0,2016-04-01,portada/2022/12/04/Sousei_no_Onmyouji_MID.jpg,6.6,1,6,50,https://www.imdb.com/title/tt5637108/,7.1
773,1,2023-10-23,2024-07-07,2024-07-07,Sousou no Frieren,"2,9,12,21","An elf and her friends defeat a demon king in a great war. But the war is over, and the elf must search for a new way of life.",0,2023-10-01,portada/2023/10/23/Sousou_no_Frieren.jpg,8.0,1,5,28,https://www.imdb.com/title/tt22248376/,8.9
643,1,2023-10-08,2024-07-07,2024-07-07,Speed Grapher,"1,9,14,26,32,36","One man will capture the heart of a woman, and destroy the foundations of society.",0,2005-04-01,portada/2023/10/10/Speed_Grapher.png,6.6,1,5,24,https://www.imdb.com/title/tt0805960/,7.1
644,1,2023-10-08,2024-07-07,2024-07-07,Spice & Wolf,"2,12,17,32","Kraft Lawrence goes from town to town to make profits as a travelling merchant, with the help of a wolf deity by the name of Holo.",0,2008-01-01,portada/2022/12/04/Spice__Wolf_MID.jpg,7.9,1,5,27,https://www.imdb.com/title/tt1158671/,7.8
645,1,2023-10-08,2024-07-07,2024-07-07,Spy Kyoushitsu,"1,5,26,32",A spy recruits a group of inexperienced girls for a dangerous mission.,0,2023-01-01,portada/2023/05/10/Spy_Kyoushitsu_MID.jpg,5.9,1,5,24,https://www.imdb.com/title/tt20259190/,5.7
646,1,2023-10-08,2024-07-07,2024-07-07,Spy x Family,"1,5","A spy on an undercover mission gets married and adopts a child as part of his cover. His wife and daughter have secrets of their own, and all three must strive to keep together.",0,2022-04-16,portada/2023/09/22/Spy_x_Family_MID.jpg,7.7,1,6,37,https://www.imdb.com/title/tt13706018/,8.3
647,1,2023-10-08,2024-07-07,2024-07-07,Steins;Gate,"35,44","After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans.",0,2011-03-01,portada/2022/12/04/Steins_Gate_MID.jpg,9.4,1,6,54,https://www.imdb.com/title/tt1910272/,8.8
648,1,2023-10-08,2024-07-07,2024-07-07,Strike The Blood,"1,11,12,15,34,38,43,47","A powerful vampire causes chaos in Japan. Yukina, an apprentice Sword Shaman, encounters Akatsuki Kojou, the Fourth Primeval.",0,2013-10-01,portada/2022/12/04/Strike_The_Blood_MID.jpg,7.0,1,2,58,https://www.imdb.com/title/tt2789238/,6.9
649,1,2023-10-08,2024-07-07,2024-07-07,Strike Witches,"1,9,11,21,24,35","The story takes place in year 1944 and the world lives in fear of unidentified flying objects called neuroi. A young heroine Named Yoshika miyafuji joins the 501st joint wing, known as the strike witches to fight and defeat the neuroi so that way she can protect the world.",0,2008-07-01,portada/2022/12/04/Strike_Witches_MID.jpg,3.8,1,6,54,https://www.imdb.com/title/tt1300176/,6.5
650,1,2023-10-08,2024-07-07,2024-07-07,Subete ga F ni Naru,"26,30,35",A researcher and the daughter of his mentor discover a corpse while on vacation and work together to solve the mysteries of what will become a serial murder case.,0,2015-10-01,portada/2022/12/04/Subete_ga_F_ni_Naru_MID.png,7.4,1,8,11,https://www.imdb.com/title/tt5247480/,6.7
651,1,2023-10-08,2024-07-07,2024-07-07,Sukitte Iinayo,"32,34,37","Tachibana Mei has had no boyfriend and couldn't even make friends. One day she injures Kurosawa Yamato, the most popular boy in school, and for some reason Yamato takes interest in her.",0,2012-10-07,portada/2022/12/04/Sukitte_Iinayo_MID.jpg,5.6,1,8,14,https://www.imdb.com/title/tt2309312/,7.2
652,1,2023-10-08,2024-07-07,2024-07-07,Summer Time Render,"26,43","Due to the death of her childhood friend, Shinpei returns to her native home, but beneath the surface this island seems to hold some secrets.",0,2022-04-14,portada/2023/05/10/Summer_Time_Render_MID.jpg,9.1,1,5,25,https://www.imdb.com/title/tt15686254/,8.2
653,1,2023-10-08,2024-07-07,2024-07-07,Sword Art Online,"1,2,12,13,32,38","In the year 2022, thousands of people get trapped in a new virtual MMORPG and the lone wolf player, Kirito, works to escape.",0,2012-07-01,portada/2022/12/04/Sword_Art_Online_MID.jpg,8.8,1,7,111,https://www.imdb.com/title/tt2250192/,7.5
654,1,2023-10-08,2024-07-07,2024-07-07,Taboo Tattoo,"1,5,22,26,42,43","""Tattoos"" - ancient weapons that drastically enhance the physical abilities of their users, known as the ""Sealed,"" allowing them to bring forth supernatural phenomena when activated through the charging of the user's own unique ""trigger."" When Justice Akatsuka (a.k.a. ""Seigi"") sa...",0,2016-07-01,portada/2022/12/04/Taboo_Tattoo_MID.jpg,4.7,1,8,12,https://www.imdb.com/title/tt5679248/,5.4
655,1,2023-10-08,2024-07-07,2024-07-07,Taimadou Gakuen 35 Shiken Shoutai,"1,11,12,15,24,32,43",The 35th Test Platoon of Antimagic Academy is one of the squads enrolled at an academy specializing in raising the witch hunters.,0,2015-10-07,portada/2023/05/09/Tai-Madou_Gakuen_35_Shiken_Shoutai_MID.jpg,6.2,1,8,12,https://www.imdb.com/title/tt5236254/,6.3
656,1,2023-10-08,2024-07-07,2024-07-07,Takt op.Destiny,"1,12,25","In a world where aliens have invaded Earth and banned music, a group of fighter musicians use music as a weapon to maintain a resistance.",0,2021-10-05,portada/2023/05/10/Takt_op.Destiny_MID.jpg,5.9,1,8,12,https://www.imdb.com/title/tt14935960/,6.8
658,1,2023-10-08,2024-07-07,2024-07-07,Tales Of Symphonia,"1,2,12,21,22,38","Tales of Symphonia focuses on the two worlds; one world prospers at the cost of another. In one of these worlds, Colette Brunel and her guardians embark on a journey to save their world called Sylvarant and to replenish it with the needed mana. However, they do not know if they w...",0,2007-06-08,portada/2023/10/10/Tales_Of_Symphonia.jpg,6.5,1,8,11,https://www.imdb.com/title/tt1090280/,7.0
657,1,2023-10-08,2024-07-07,2024-07-07,Tales of Phantasy,"2,12,38","If there is evil in this world, it lurks in the hearts of men. In the land of Midgard a bloodthirsty conqueror breaks the seal holding Dhaos, the Demon King whose goal is to eradicate all mankind. A few survivors of this destructive event have banded together in an effort to figh...",0,2004-11-25,portada/2023/05/09/Tales_of_Phantasy_OVAS_MID.jpg,6.2,1,3,4,https://www.imdb.com/title/tt8280864/,6.3
660,1,2023-10-08,2024-07-07,2024-07-07,Tales of Zestiria the X,12,"The tale of the Shepherd, a savior who will bring peace to the seraphim and human worlds, becomes Sorey's reality after a fateful encounter.",0,2016-07-03,portada/2023/05/09/Tales_of_Zestiria_the_X_MID.jpg,7.4,1,5,26,https://www.imdb.com/title/tt5861670/,6.8
659,1,2023-10-08,2024-07-07,2024-07-07,Tales of the Abyss,"2,9,12",Pampered prince Luke is suddenly thrown from a life of luxury to an adventure that will lead him to the truth about his reality.,0,2008-10-03,portada/2023/05/09/Tales_of_the_Abyss_MID.jpg,7.4,1,6,35,https://www.imdb.com/title/tt1278280/,6.7
661,1,2023-10-08,2024-07-07,2024-07-07,Tasogare Otome x Amnesia,"26,32,34,38,43,45","Niija Teiichi, a freshman, discovers a haunted school building where he encounters a ghost. He helps the ghost investigate her mysterious death.",0,2012-04-02,portada/2023/05/09/Tasogare_Otome_x_Amnesia_MID.jpg,7.7,1,8,12,https://www.imdb.com/title/tt2340511/,7.3
662,1,2023-10-08,2024-07-07,2024-07-07,Tate no Yuusha no Nariagari,"1,2,5,9,12,32,36","A gamer is magically summoned into a parallel universe, where he is chosen as one of four heroes destined to save the world from its prophesied doom.",0,2019-01-09,portada/2023/05/09/Tate_no_Yuusha_no_Nariagari_MID.jpg,8.4,1,6,49,https://www.imdb.com/title/tt9529546/,7.8
663,1,2023-10-08,2024-07-07,2024-07-07,Tayutama Kiss on my Deity,"15,32,43","High School student Yuri Mito is the son of a family that presides over the local Shinto shrine. As Yuri performs a ritual to transfer a relic that hosts a fictional, supernatural race called Tayutai, he and his friends accidentally summon a goddess, who incarnates as a young gir...",0,2009-04-05,portada/2023/05/09/Tayutama-Kiss_on_my_Deity_MID.jpg,5.3,1,8,12,https://www.imdb.com/title/tt1409067/,6.5
774,1,2023-10-23,2024-07-07,2024-07-07,"Tearmoon Teikoku Monogatari Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story","5,9,12,32",A selfish princess wakes up back in time after her own execution and gets a second chance to rebuild her empire and prevent her own death.,0,2023-07-01,portada/2023/10/23/Tearmoon_Teikoku_Monogatari.jpg,6.9,1,8,12,https://www.imdb.com/title/tt21996318/,6.7
664,1,2023-10-08,2024-07-07,2024-07-07,Tears to Tiara,"1,2,12,21",In a world resembling the middle age a girl Riannon is set to be sacrificed to appease a ressurected demon Lord arawn as her brother attempts to rescue her,0,2009-04-03,portada/2023/10/10/Tears_to_Tiara.jpg,5.3,1,5,26,https://www.imdb.com/title/tt1409068/,6.5
665,1,2023-10-08,2024-07-07,2024-07-07,Tegami Bachi,"2,12,43","Set in a fictional land illuminated by an artificial sun, it follows Lag Seeing, a Letter Bee with the ability to see the memories of people and items, and his personal dingo Niche on their journeys across AmberGround.",0,2009-10-03,portada/2023/05/09/Tegami_Bachi_MID.jpg,6.6,1,6,50,https://www.imdb.com/title/tt1528592/,7.1
666,1,2023-10-08,2024-07-07,2024-07-07,Teizokurei Daydream,"5,9,11,43,45",A dominatrix must solve a ghost mystery.,0,2004-06-01,portada/2023/05/09/Teizokurei_Daydream_MID.jpg,4.9,1,3,4,https://www.imdb.com/title/tt0896540/,5.8
